,Nº de Série do DOF,RegistroEntrada
4061,617136,2019-09-27 18:12:00
4062,533392,2019-11-02 15:39:00
4063,495858,2019-11-02 15:39:00
4064,577535,2019-09-27 18:12:00
4065,580212,2019-09-27 18:12:00
4066,493864,2019-09-25 12:50:00
4067,579800,2019-09-27 18:12:00
4068,420684,2019-10-28 17:34:00
4069,492262,2019-10-28 17:34:00
4070,488520,2019-11-02 15:39:00
4071,610736,2019-09-27 18:12:00
4072,491187,2019-11-02 15:39:00
4073,535953,2019-09-27 11:42:00
4074,570406,2019-09-27 18:12:00
4075,569025,2019-09-25 12:50:00
4076,476763,2019-10-28 17:34:00
4077,484402,2019-09-27 11:42:00
4078,411340,2019-10-28 17:34:00
4079,253431,2019-09-25 12:50:00
4080,361906,2019-09-27 11:42:00
4081,569692,2019-10-28 17:34:00
4082,597379,2019-10-28 17:34:00
4083,474795,2019-09-27 18:12:00
4084,360176,2019-09-27 11:42:00
4085,555043,2019-09-25 12:50:00
4086,418555,2019-09-25 12:50:00
4087,457797,2019-11-02 15:39:00
4088,549876,2019-09-25 12:50:00
4089,272942,2019-09-27 18:12:00
4090,497229,2019-11-02 15:39:00
4091,598352,2019-09-27 11:42:00
4092,635078,2019-10-28 17:34:00
4093,609656,2019-10-28 17:34:00
4094,512445,2019-09-25 12:50:00
4095,511809,2019-10-28 17:34:00
4096,524928,2019-10-28 17:34:00
4097,534335,2019-09-25 12:50:00
4098,494419,2019-11-02 15:39:00
4099,349089,2019-11-02 15:39:00
4100,442745,2019-09-27 11:42:00
4101,512492,2019-09-27 11:42:00
4102,461097,2019-11-02 15:39:00
4103,513792,2019-09-27 11:42:00
4104,510514,2019-09-27 11:42:00
4105,453824,2019-10-28 17:34:00
4106,452946,2019-09-27 18:12:00
4107,624569,2019-09-27 11:42:00
4108,505036,2019-10-28 17:34:00
4109,493833,2019-09-27 11:42:00
4110,447408,2019-09-25 12:50:00
4111,254604,2019-09-25 12:50:00
4112,636421,2019-10-28 17:34:00
4113,342032,2019-11-02 15:39:00
4114,583316,2019-10-28 17:34:00
4115,583349,2019-11-02 15:39:00
4116,510051,2019-11-02 15:39:00
4117,559509,2019-09-27 18:12:00
4118,514670,2019-10-28 17:34:00
4119,518227,2019-10-28 17:34:00
4120,467717,2019-11-02 15:39:00
4121,558597,2019-09-27 18:12:00
4122,467232,2019-11-02 15:39:00
4123,609725,2019-09-27 18:12:00
4124,396518,2019-11-02 15:39:00
4125,671696,2019-10-28 17:34:00
4126,653036,2019-09-27 18:12:00
4127,648185,2019-10-28 17:34:00
4128,648314,2019-09-25 12:50:00
4129,585350,2019-11-02 15:39:00
4130,623384,2019-09-25 12:50:00
4131,494142,2019-09-27 11:42:00
4132,495715,2019-11-02 15:39:00
4133,495595,2019-11-02 15:39:00
4134,539578,2019-09-27 18:12:00
4135,480424,2019-09-27 18:12:00
4136,536814,2019-11-02 15:39:00
4137,536807,2019-11-02 15:39:00
4138,519691,2019-10-28 17:34:00
4139,620078,2019-10-28 17:34:00
4140,514595,2019-11-02 15:39:00
4141,577579,2019-09-27 11:42:00
4142,667143,2019-09-25 12:50:00
4143,559222,2019-09-27 18:12:00
4144,559941,2019-11-02 15:39:00
4145,667494,2019-09-25 12:50:00
4146,538818,2019-09-25 12:50:00
4147,486839,2019-10-28 17:34:00
4148,581948,2019-10-28 17:34:00
4149,331225,2019-10-28 17:34:00
4150,471503,2019-11-02 15:39:00
4151,579995,2019-11-02 15:39:00
4152,525283,2019-10-28 17:34:00
4153,565619,2019-10-28 17:34:00
4154,296973,2019-09-27 18:12:00
4155,281124,2019-11-02 15:39:00
4156,474753,2019-09-27 18:12:00
4157,605803,2019-09-25 12:50:00
4158,555997,2019-09-27 11:42:00
4159,569035,2019-10-28 17:34:00
4160,572179,2019-09-27 18:12:00
4161,406984,2019-10-28 17:34:00
4162,648271,2019-09-27 11:42:00
4163,476690,2019-09-25 12:50:00
4164,599966,2019-09-27 11:42:00
4165,522498,2019-09-25 12:50:00
4166,508065,2019-09-25 12:50:00
4167,418545,2019-09-25 12:50:00
4168,416568,2019-10-28 17:34:00
4169,436615,2019-11-02 15:39:00
4170,489669,2019-09-25 12:50:00
4171,607585,2019-09-27 18:12:00
4172,660743,2019-09-25 12:50:00
4173,488474,2019-09-27 11:42:00
4174,492800,2019-09-25 12:50:00
4175,498693,2019-09-27 18:12:00
4176,524547,2019-11-02 15:39:00
4177,522691,2019-10-28 17:34:00
4178,524988,2019-09-27 18:12:00
4179,592472,2019-11-02 15:39:00
4180,486461,2019-10-28 17:34:00
4181,395096,2019-09-27 11:42:00
4182,514586,2019-09-25 12:50:00
4183,539781,2019-09-27 11:42:00
4184,473863,2019-10-28 17:34:00
4185,474307,2019-09-27 18:12:00
4186,503443,2019-11-02 15:39:00
4187,635080,2019-10-28 17:34:00
4188,592306,2019-09-27 18:12:00
4189,441411,2019-09-27 18:12:00
4190,508818,2019-09-25 12:50:00
4191,390443,2019-10-28 17:34:00
4192,597356,2019-09-25 12:50:00
4193,527900,2019-11-02 15:39:00
4194,528731,2019-09-25 12:50:00
4195,511520,2019-09-27 11:42:00
4196,515657,2019-11-02 15:39:00
4197,638839,2019-09-27 18:12:00
4198,451902,2019-09-27 18:12:00
4199,453103,2019-10-28 17:34:00
4200,483963,2019-09-27 11:42:00
4201,531788,2019-09-27 11:42:00
4202,529558,2019-09-25 12:50:00
4203,494013,2019-11-02 15:39:00
4204,492235,2019-10-28 17:34:00
4205,585432,2019-11-02 15:39:00
4206,531592,2019-10-28 17:34:00
4207,588392,2019-09-27 11:42:00
4208,436623,2019-09-27 18:12:00
4209,662641,2019-10-28 17:34:00
4210,538874,2019-09-27 18:12:00
4211,697191,2019-10-28 17:34:00
4212,540928,2019-09-25 12:50:00
4213,614310,2019-11-02 15:39:00
4214,558142,2019-09-25 12:50:00
4215,467711,2019-09-27 18:12:00
4216,466059,2019-09-25 12:50:00
4217,465973,2019-10-28 17:34:00
4218,465625,2019-09-27 18:12:00
4219,465366,2019-09-27 11:42:00
4220,623407,2019-09-25 12:50:00
4221,611803,2019-09-27 11:42:00
4222,534142,2019-11-02 15:39:00
4223,283684,2019-09-27 18:12:00
4224,630042,2019-11-02 15:39:00
4225,627453,2019-10-28 17:34:00
4226,531742,2019-10-28 17:34:00
4227,422730,2019-09-27 11:42:00
4228,506492,2019-11-02 15:39:00
4229,496164,2019-09-27 18:12:00
4230,580156,2019-11-02 15:39:00
4231,576003,2019-09-25 12:50:00
4232,662252,2019-09-27 11:42:00
4233,469815,2019-10-28 17:34:00
4234,456985,2019-09-25 12:50:00
4235,536858,2019-09-25 12:50:00
4236,474074,2019-09-27 11:42:00
4237,617969,2019-11-02 15:39:00
4238,475486,2019-09-27 11:42:00
4239,443393,2019-09-25 12:50:00
4240,504477,2019-09-27 18:12:00
4241,575992,2019-09-25 12:50:00
4242,465054,2019-09-27 18:12:00
4243,553936,2019-10-28 17:34:00
4244,554464,2019-09-25 12:50:00
4245,598096,2019-09-25 12:50:00
4246,478192,2019-09-25 12:50:00
4247,574913,2019-11-02 15:39:00
4248,598531,2019-11-02 15:39:00
4249,519364,2019-09-27 18:12:00
4250,362699,2019-09-27 11:42:00
4251,274647,2019-09-27 11:42:00
4252,660742,2019-10-28 17:34:00
4253,610884,2019-09-27 11:42:00
4254,659233,2019-11-02 15:39:00
4255,335418,2019-09-27 18:12:00
4256,498293,2019-11-02 15:39:00
4257,675324,2019-11-02 15:39:00
4258,273320,2019-11-02 15:39:00
4259,514416,2019-09-27 18:12:00
4260,450895,2019-10-28 17:34:00
4261,630959,2019-09-27 11:42:00
4262,515550,2019-10-28 17:34:00
4263,451530,2019-10-28 17:34:00
4264,450881,2019-09-27 11:42:00
4265,517540,2019-09-25 12:50:00
4266,557162,2019-11-02 15:39:00
4267,354594,2019-11-02 15:39:00
4268,636547,2019-10-28 17:34:00
4269,558313,2019-09-27 18:12:00
4270,555769,2019-09-27 11:42:00
4271,556937,2019-09-25 12:50:00
4272,295279,2019-09-25 12:50:00
4273,473424,2019-09-27 18:12:00
4274,549763,2019-11-02 15:39:00
4275,681822,2019-10-28 17:34:00
4276,474813,2019-09-27 11:42:00
4277,372416,2019-09-25 12:50:00
4278,548412,2019-09-27 18:12:00
4279,622436,2019-09-25 12:50:00
4280,495065,2019-11-02 15:39:00
4281,447785,2019-10-28 17:34:00
4282,546476,2019-11-02 15:39:00
4283,620953,2019-09-27 18:12:00
4284,572072,2019-09-27 18:12:00
4285,484092,2019-09-27 11:42:00
4286,269413,2019-10-28 17:34:00
4287,635199,2019-09-27 18:12:00
4288,557198,2019-09-27 11:42:00
4289,457790,2019-11-02 15:39:00
4290,522772,2019-09-25 12:50:00
4291,343498,2019-09-25 12:50:00
4292,384670,2019-09-25 12:50:00
4293,648225,2019-09-25 12:50:00
4294,522589,2019-09-25 12:50:00
4295,522565,2019-09-27 11:42:00
4296,288974,2019-09-25 12:50:00
4297,584484,2019-09-27 18:12:00
4298,440455,2019-11-02 15:39:00
4299,439486,2019-11-02 15:39:00
4300,647551,2019-11-02 15:39:00
4301,319685,2019-09-27 18:12:00
4302,507070,2019-09-27 18:12:00
4303,592963,2019-09-27 18:12:00
4304,428672,2019-09-25 12:50:00
4305,514802,2019-09-25 12:50:00
4306,636551,2019-09-25 12:50:00
4307,540135,2019-10-28 17:34:00
4308,539844,2019-09-27 11:42:00
4309,545963,2019-09-27 11:42:00
4310,609692,2019-09-27 11:42:00
4311,609731,2019-10-28 17:34:00
4312,541044,2019-09-27 18:12:00
4313,276288,2019-09-25 12:50:00
4314,550307,2019-11-02 15:39:00
4315,474870,2019-09-27 11:42:00
4316,491895,2019-09-27 18:12:00
4317,568540,2019-11-02 15:39:00
4318,569826,2019-09-25 12:50:00
4319,482549,2019-09-27 18:12:00
4320,567410,2019-09-27 11:42:00
4321,480899,2019-10-28 17:34:00
4322,449230,2019-09-27 11:42:00
4323,702675,2019-09-27 11:42:00
4324,587419,2019-09-27 18:12:00
4325,533615,2019-09-25 12:50:00
4326,474040,2019-10-28 17:34:00
4327,617499,2019-09-27 11:42:00
4328,537836,2019-09-25 12:50:00
4329,535658,2019-11-02 15:39:00
4330,300145,2019-10-28 17:34:00
4331,521131,2019-09-27 18:12:00
4332,705370,2019-09-25 12:50:00
4333,706130,2019-09-27 11:42:00
4334,430847,2019-09-25 12:50:00
4335,239640,2019-09-27 18:12:00
4336,487907,2019-11-02 15:39:00
4337,487811,2019-09-27 18:12:00
4338,351351,2019-09-25 12:50:00
4339,432381,2019-09-27 11:42:00
4340,491510,2019-09-27 11:42:00
4341,443003,2019-09-25 12:50:00
4342,368750,2019-10-28 17:34:00
4343,590844,2019-09-27 11:42:00
4344,286353,2019-11-02 15:39:00
4345,491525,2019-09-27 11:42:00
4346,610167,2019-10-28 17:34:00
4347,660085,2019-10-28 17:34:00
4348,601166,2019-11-02 15:39:00
4349,453800,2019-09-25 12:50:00
4350,662973,2019-10-28 17:34:00
4351,666122,2019-11-02 15:39:00
4352,474291,2019-09-25 12:50:00
4353,470925,2019-11-02 15:39:00
4354,498544,2019-09-25 12:50:00
4355,347072,2019-09-27 18:12:00
4356,452443,2019-09-25 12:50:00
4357,513833,2019-09-27 18:12:00
4358,570871,2019-11-02 15:39:00
4359,569955,2019-09-27 11:42:00
4360,486840,2019-11-02 15:39:00
4361,447681,2019-09-25 12:50:00
4362,565617,2019-11-02 15:39:00
4363,566686,2019-09-27 18:12:00
4364,485375,2019-09-27 11:42:00
4365,295477,2019-09-27 11:42:00
4366,252882,2019-09-25 12:50:00
4367,669486,2019-09-27 11:42:00
4368,622500,2019-09-27 18:12:00
4369,504040,2019-09-27 11:42:00
4370,502277,2019-11-02 15:39:00
4371,545715,2019-10-28 17:34:00
4372,455321,2019-09-27 11:42:00
4373,468167,2019-11-02 15:39:00
4374,416923,2019-09-27 18:12:00
4375,550586,2019-09-27 11:42:00
4376,546859,2019-09-27 11:42:00
4377,344343,2019-09-27 11:42:00
4378,693585,2019-11-02 15:39:00
4379,514565,2019-11-02 15:39:00
4380,585434,2019-09-27 18:12:00
4381,494293,2019-10-28 17:34:00
4382,496257,2019-09-27 11:42:00
4383,492116,2019-10-28 17:34:00
4384,430822,2019-09-27 18:12:00
4385,493960,2019-10-28 17:34:00
4386,614675,2019-09-27 11:42:00
4387,568573,2019-10-28 17:34:00
4388,260033,2019-10-28 17:34:00
4389,557114,2019-09-27 18:12:00
4390,557031,2019-11-02 15:39:00
4391,291993,2019-10-28 17:34:00
4392,283775,2019-09-27 18:12:00
4393,472054,2019-09-27 11:42:00
4394,471141,2019-09-27 11:42:00
4395,557289,2019-10-28 17:34:00
4396,630125,2019-10-28 17:34:00
4397,421766,2019-09-27 11:42:00
4398,507385,2019-10-28 17:34:00
4399,577525,2019-10-28 17:34:00
4400,294467,2019-09-25 12:50:00
4401,295465,2019-09-27 18:12:00
4402,420596,2019-10-28 17:34:00
4403,463533,2019-10-28 17:34:00
4404,463586,2019-09-25 12:50:00
4405,651468,2019-09-27 18:12:00
4406,650029,2019-09-27 18:12:00
4407,648428,2019-09-27 11:42:00
4408,520549,2019-11-02 15:39:00
4409,522584,2019-11-02 15:39:00
4410,575732,2019-09-27 11:42:00
4411,388452,2019-10-28 17:34:00
4412,593647,2019-09-27 18:12:00
4413,597040,2019-09-27 18:12:00
4414,290496,2019-09-25 12:50:00
4415,436476,2019-09-27 18:12:00
4416,563657,2019-09-27 18:12:00
4417,479084,2019-09-27 18:12:00
4418,396500,2019-10-28 17:34:00
4419,565658,2019-09-27 18:12:00
4420,524356,2019-09-25 12:50:00
4421,546561,2019-09-27 18:12:00
4422,446803,2019-09-27 18:12:00
4423,446406,2019-09-25 12:50:00
4424,446603,2019-09-27 18:12:00
4425,449017,2019-09-27 18:12:00
4426,377676,2019-11-02 15:39:00
4427,610875,2019-10-28 17:34:00
4428,610675,2019-09-27 11:42:00
4429,610901,2019-09-27 11:42:00
4430,610649,2019-09-27 11:42:00
4431,610837,2019-10-28 17:34:00
4432,598693,2019-09-27 11:42:00
4433,512666,2019-09-27 18:12:00
4434,514451,2019-10-28 17:34:00
4435,512628,2019-09-25 12:50:00
4436,377618,2019-09-27 18:12:00
4437,258311,2019-09-25 12:50:00
4438,496970,2019-09-27 18:12:00
4439,498668,2019-09-27 11:42:00
4440,496960,2019-11-02 15:39:00
4441,588293,2019-11-02 15:39:00
4442,510511,2019-10-28 17:34:00
4443,508104,2019-09-25 12:50:00
4444,509329,2019-09-27 18:12:00
4445,506970,2019-09-27 11:42:00
4446,529942,2019-09-27 18:12:00
4447,585422,2019-11-02 15:39:00
4448,438232,2019-09-27 18:12:00
4449,436652,2019-09-25 12:50:00
4450,529888,2019-11-02 15:39:00
4451,588542,2019-11-02 15:39:00
4452,507053,2019-09-27 11:42:00
4453,328486,2019-09-27 18:12:00
4454,303964,2019-11-02 15:39:00
4455,551147,2019-10-28 17:34:00
4456,552747,2019-09-27 18:12:00
4457,605741,2019-11-02 15:39:00
4458,327083,2019-09-27 18:12:00
4459,551710,2019-11-02 15:39:00
4460,551837,2019-11-02 15:39:00
4461,554091,2019-09-25 12:50:00
4462,466070,2019-11-02 15:39:00
4463,642283,2019-10-28 17:34:00
4464,542459,2019-09-27 11:42:00
4465,504438,2019-09-27 18:12:00
4466,486924,2019-10-28 17:34:00
4467,432666,2019-09-27 18:12:00
4468,687020,2019-09-25 12:50:00
4469,497586,2019-09-25 12:50:00
4470,523496,2019-09-27 11:42:00
4471,622333,2019-09-27 18:12:00
4472,313183,2019-09-27 11:42:00
4473,605673,2019-11-02 15:39:00
4474,602772,2019-09-27 18:12:00
4475,263794,2019-11-02 15:39:00
4476,522673,2019-09-25 12:50:00
4477,519029,2019-09-27 11:42:00
4478,514744,2019-09-27 11:42:00
4479,391042,2019-09-25 12:50:00
4480,478162,2019-11-02 15:39:00
4481,514560,2019-09-27 18:12:00
4482,542286,2019-10-28 17:34:00
4483,262256,2019-10-28 17:34:00
4484,517778,2019-09-27 11:42:00
4485,484218,2019-10-28 17:34:00
4486,543705,2019-11-02 15:39:00
4487,543336,2019-11-02 15:39:00
4488,567713,2019-10-28 17:34:00
4489,568093,2019-09-27 18:12:00
4490,252854,2019-09-27 11:42:00
4491,381455,2019-10-28 17:34:00
4492,633223,2019-09-27 11:42:00
4493,547255,2019-09-27 18:12:00
4494,547915,2019-10-28 17:34:00
4495,559458,2019-09-25 12:50:00
4496,466076,2019-11-02 15:39:00
4497,646169,2019-09-27 11:42:00
4498,538848,2019-09-25 12:50:00
4499,509553,2019-09-27 11:42:00
4500,439254,2019-10-28 17:34:00
4501,439814,2019-09-27 11:42:00
4502,439674,2019-11-02 15:39:00
4503,648419,2019-11-02 15:39:00
4504,648174,2019-09-25 12:50:00
4505,581213,2019-09-27 11:42:00
4506,516705,2019-09-27 18:12:00
4507,514841,2019-10-28 17:34:00
4508,636322,2019-09-25 12:50:00
4509,539696,2019-11-02 15:39:00
4510,531900,2019-09-25 12:50:00
4511,655285,2019-09-27 18:12:00
4512,504271,2019-09-27 18:12:00
4513,504422,2019-09-27 11:42:00
4514,586437,2019-09-27 11:42:00
4515,572639,2019-10-28 17:34:00
4516,570132,2019-10-28 17:34:00
4517,567927,2019-09-27 18:12:00
4518,534485,2019-09-27 11:42:00
4519,536667,2019-09-27 11:42:00
4520,279592,2019-11-02 15:39:00
4521,291795,2019-10-28 17:34:00
4522,494182,2019-10-28 17:34:00
4523,522100,2019-09-27 18:12:00
4524,466839,2019-10-28 17:34:00
4525,319319,2019-11-02 15:39:00
4526,556535,2019-11-02 15:39:00
4527,449560,2019-09-25 12:50:00
4528,597368,2019-09-25 12:50:00
4529,572648,2019-09-27 11:42:00
4530,572567,2019-11-02 15:39:00
4531,442344,2019-11-02 15:39:00
4532,448544,2019-09-27 11:42:00
4533,546407,2019-09-27 18:12:00
4534,447632,2019-09-27 18:12:00
4535,446812,2019-09-25 12:50:00
4536,597184,2019-10-28 17:34:00
4537,475047,2019-09-27 11:42:00
4538,672718,2019-09-27 11:42:00
4539,640594,2019-09-27 18:12:00
4540,599737,2019-10-28 17:34:00
4541,610236,2019-09-27 18:12:00
4542,610695,2019-11-02 15:39:00
4543,610929,2019-09-27 11:42:00
4544,629393,2019-09-25 12:50:00
4545,558094,2019-09-25 12:50:00
4546,536808,2019-09-27 11:42:00
4547,508659,2019-09-25 12:50:00
4548,434256,2019-09-27 11:42:00
4549,633781,2019-09-27 18:12:00
4550,551141,2019-10-28 17:34:00
4551,548258,2019-09-25 12:50:00
4552,563205,2019-09-27 18:12:00
4553,588864,2019-11-02 15:39:00
4554,574890,2019-11-02 15:39:00
4555,576673,2019-09-27 11:42:00
4556,648190,2019-09-27 11:42:00
4557,488000,2019-09-27 18:12:00
4558,461854,2019-09-27 11:42:00
4559,459792,2019-09-25 12:50:00
4560,573579,2019-09-25 12:50:00
4561,433200,2019-09-25 12:50:00
4562,431606,2019-09-25 12:50:00
4563,340187,2019-09-27 18:12:00
4564,335884,2019-10-28 17:34:00
4565,492571,2019-10-28 17:34:00
4566,652632,2019-09-27 18:12:00
4567,484406,2019-09-25 12:50:00
4568,610426,2019-10-28 17:34:00
4569,479007,2019-09-27 11:42:00
4570,481793,2019-11-02 15:39:00
4571,330921,2019-11-02 15:39:00
4572,396272,2019-09-27 11:42:00
4573,565726,2019-11-02 15:39:00
4574,504378,2019-11-02 15:39:00
4575,514658,2019-09-27 18:12:00
4576,270399,2019-09-25 12:50:00
4577,321427,2019-09-27 18:12:00
4578,523468,2019-11-02 15:39:00
4579,514759,2019-11-02 15:39:00
4580,514642,2019-09-27 18:12:00
4581,520644,2019-09-27 18:12:00
4582,520630,2019-09-27 11:42:00
4583,288944,2019-09-27 11:42:00
4584,524776,2019-09-27 11:42:00
4585,450876,2019-09-27 18:12:00
4586,450692,2019-10-28 17:34:00
4587,557262,2019-10-28 17:34:00
4588,691000,2019-11-02 15:39:00
4589,354533,2019-10-28 17:34:00
4590,498772,2019-09-27 11:42:00
4591,268781,2019-09-27 11:42:00
4592,568494,2019-09-25 12:50:00
4593,570088,2019-09-25 12:50:00
4594,568525,2019-11-02 15:39:00
4595,511792,2019-10-28 17:34:00
4596,512176,2019-09-27 11:42:00
4597,530005,2019-09-27 11:42:00
4598,528730,2019-09-25 12:50:00
4599,576647,2019-09-25 12:50:00
4600,366280,2019-09-27 11:42:00
4601,522567,2019-11-02 15:39:00
4602,642108,2019-09-27 11:42:00
4603,328502,2019-09-25 12:50:00
4604,538864,2019-09-27 18:12:00
4605,622955,2019-10-28 17:34:00
4606,581228,2019-11-02 15:39:00
4607,489641,2019-09-27 18:12:00
4608,488044,2019-09-27 18:12:00
4609,434505,2019-09-27 11:42:00
4610,638721,2019-09-27 11:42:00
4611,561394,2019-09-27 11:42:00
4612,625856,2019-10-28 17:34:00
4613,313497,2019-11-02 15:39:00
4614,503674,2019-11-02 15:39:00
4615,605721,2019-09-27 11:42:00
4616,602406,2019-09-27 18:12:00
4617,620222,2019-10-28 17:34:00
4618,646009,2019-09-27 18:12:00
4619,648499,2019-09-25 12:50:00
4620,279195,2019-09-25 12:50:00
4621,483884,2019-09-27 11:42:00
4622,674021,2019-09-27 18:12:00
4623,655023,2019-11-02 15:39:00
4624,660690,2019-09-25 12:50:00
4625,658015,2019-11-02 15:39:00
4626,502471,2019-09-27 11:42:00
4627,502222,2019-10-28 17:34:00
4628,638798,2019-09-27 18:12:00
4629,625293,2019-11-02 15:39:00
4630,627370,2019-09-25 12:50:00
4631,493473,2019-09-27 18:12:00
4632,577553,2019-10-28 17:34:00
4633,472760,2019-11-02 15:39:00
4634,662790,2019-09-27 18:12:00
4635,655515,2019-09-27 11:42:00
4636,459094,2019-11-02 15:39:00
4637,564407,2019-09-27 18:12:00
4638,504246,2019-09-27 11:42:00
4639,424079,2019-10-28 17:34:00
4640,494146,2019-09-25 12:50:00
4641,576741,2019-10-28 17:34:00
4642,473646,2019-10-28 17:34:00
4643,536784,2019-09-25 12:50:00
4644,538618,2019-09-27 11:42:00
4645,538851,2019-09-25 12:50:00
4646,619863,2019-09-27 18:12:00
4647,572664,2019-11-02 15:39:00
4648,571116,2019-09-27 18:12:00
4649,607510,2019-10-28 17:34:00
4650,608490,2019-11-02 15:39:00
4651,552809,2019-10-28 17:34:00
4652,462261,2019-10-28 17:34:00
4653,595123,2019-09-27 18:12:00
4654,464490,2019-09-27 11:42:00
4655,572288,2019-09-25 12:50:00
4656,621199,2019-11-02 15:39:00
4657,478979,2019-10-28 17:34:00
4658,414220,2019-10-28 17:34:00
4659,508467,2019-09-25 12:50:00
4660,353030,2019-10-28 17:34:00
4661,407695,2019-09-27 18:12:00
4662,404095,2019-09-27 11:42:00
4663,546733,2019-11-02 15:39:00
4664,545606,2019-09-25 12:50:00
4665,585047,2019-09-27 18:12:00
4666,582321,2019-09-25 12:50:00
4667,513106,2019-09-27 18:12:00
4668,510707,2019-09-27 18:12:00
4669,507776,2019-09-27 11:42:00
4670,508804,2019-09-27 11:42:00
4671,508724,2019-09-27 18:12:00
4672,374014,2019-09-25 12:50:00
4673,545758,2019-09-27 18:12:00
4674,447172,2019-09-25 12:50:00
4675,446814,2019-11-02 15:39:00
4676,672163,2019-10-28 17:34:00
4677,525557,2019-09-27 11:42:00
4678,377026,2019-09-27 11:42:00
4679,250127,2019-11-02 15:39:00
4680,429261,2019-09-27 11:42:00
4681,431520,2019-09-27 11:42:00
4682,270827,2019-09-25 12:50:00
4683,598992,2019-10-28 17:34:00
4684,452677,2019-09-25 12:50:00
4685,513676,2019-11-02 15:39:00
4686,534751,2019-09-27 11:42:00
4687,449196,2019-09-27 11:42:00
4688,701332,2019-09-27 11:42:00
4689,480980,2019-09-27 18:12:00
4690,523549,2019-11-02 15:39:00
4691,523581,2019-11-02 15:39:00
4692,523551,2019-09-27 11:42:00
4693,523565,2019-09-27 11:42:00
4694,523590,2019-09-27 11:42:00
4695,448622,2019-11-02 15:39:00
4696,427238,2019-11-02 15:39:00
4697,516778,2019-10-28 17:34:00
4698,557266,2019-09-25 12:50:00
4699,671557,2019-09-25 12:50:00
4700,504393,2019-09-27 18:12:00
4701,295478,2019-11-02 15:39:00
4702,471092,2019-10-28 17:34:00
4703,548567,2019-09-27 11:42:00
4704,549679,2019-09-27 18:12:00
4705,565622,2019-09-27 11:42:00
4706,572594,2019-09-25 12:50:00
4707,643800,2019-09-25 12:50:00
4708,490369,2019-11-02 15:39:00
4709,486554,2019-10-28 17:34:00
4710,613164,2019-10-28 17:34:00
4711,489593,2019-10-28 17:34:00
4712,492455,2019-11-02 15:39:00
4713,657667,2019-09-25 12:50:00
4714,650957,2019-09-27 18:12:00
4715,500043,2019-09-27 18:12:00
4716,331277,2019-10-28 17:34:00
4717,584435,2019-09-27 11:42:00
4718,508811,2019-09-25 12:50:00
4719,417557,2019-09-27 18:12:00
4720,440400,2019-09-25 12:50:00
4721,440534,2019-09-27 18:12:00
4722,632259,2019-09-25 12:50:00
4723,669653,2019-11-02 15:39:00
4724,399282,2019-11-02 15:39:00
4725,586192,2019-09-27 11:42:00
4726,587049,2019-09-27 18:12:00
4727,586846,2019-09-25 12:50:00
4728,647183,2019-11-02 15:39:00
4729,504277,2019-10-28 17:34:00
4730,487102,2019-09-27 11:42:00
4731,433870,2019-09-27 11:42:00
4732,432109,2019-09-27 11:42:00
